user,completed,rating,status,pattern_id,average_rating,rating_count
MsVicki,2010/12/22,4.0,Finished,208922,4.3125,64.0
MsVicki,2010/12/20,4.0,Finished,135283,4.564102564102564,78.0
MsVicki,2010/12/14,3.0,Finished,80472,4.369942196531792,346.0
MsVicki,2010/12/09,3.0,Finished,128652,4.515789473684211,1615.0
MsVicki,2010/11/21,3.0,Finished,195330,4.533412887828162,838.0
MsVicki,2010/11/21,3.0,Finished,144138,4.607142857142857,28.0
MsVicki,2010/11/04,4.0,Finished,201197,4.604724409448819,1270.0
MsVicki,2010/10/28,4.0,Finished,115127,4.375,8.0
MsVicki,2010/10/27,4.0,Finished,124800,4.560615512580578,4809.0
MsVicki,2010/10/23,2.0,Finished,198830,3.5454545454545454,33.0
MsVicki,2010/10/13,4.0,Finished,201197,4.604724409448819,1270.0
MsVicki,2010/10/06,3.0,Finished,64720,5.0,3.0
MsVicki,2010/10/03,2.0,Finished,199534,4.75,48.0
MsVicki,2010/09/28,4.0,Finished,176341,5.0,3.0
MsVicki,2010/09/24,3.0,Finished,177699,4.276595744680851,94.0
MsVicki,2010/09/01,4.0,Finished,128652,4.515789473684211,1615.0
MsVicki,2010/08/23,3.0,Finished,178174,4.354368932038835,206.0
MsVicki,2010/08/03,3.0,Finished,171350,4.214285714285714,28.0
MsVicki,2010/07/03,3.0,Finished,128212,4.554969217238346,1137.0
MsVicki,2010/06/30,2.0,Finished,171171,4.524625267665953,467.0
MsVicki,2010/06/27,3.0,Finished,120799,4.578073089700997,301.0
MsVicki,2010/06/10,3.0,Finished,132791,4.552724421795374,2551.0
MsVicki,2010/05/29,3.0,Finished,118491,4.455050329746616,2881.0
MsVicki,2010/05/01,3.0,Finished,156370,4.448675496688741,604.0
MsVicki,2010/04/01,4.0,Finished,169260,4.54710920770878,7472.0
MsVicki,2010/03/16,,Finished,103556,4.58228855721393,5025.0
MsVicki,2010/03/06,4.0,Finished,112727,4.4471544715447155,1476.0
MsVicki,2010/03/04,3.0,Finished,14606,4.37,100.0
MsVicki,2010/02/09,3.0,Finished,68092,4.198275862068965,116.0
MsVicki,2010/02/05,4.0,Finished,154236,4.388465499485067,4855.0
MsVicki,2010/01/25,3.0,Finished,93682,4.134146341463414,82.0
MsVicki,2010/01/14,4.0,Finished,132791,4.552724421795374,2551.0
MsVicki,2010/01/04,3.0,Finished,136019,4.32426722999736,3787.0
MsVicki,2010/01/01,4.0,Finished,140323,4.549689440993789,322.0
MsVicki,2009/12/24,4.0,Finished,93370,4.52784746613146,1993.0
MsVicki,2009/12/08,4.0,Finished,135927,4.487544483985765,1686.0
MsVicki,2009/12/01,4.0,Finished,103556,4.58228855721393,5025.0
MsVicki,2009/12/01,4.0,Finished,103556,4.58228855721393,5025.0
MsVicki,2009/12/01,3.0,Finished,126496,4.509635974304069,467.0
MsVicki,2009/12/01,3.0,Finished,103556,4.58228855721393,5025.0
MsVicki,2009/11/01,4.0,Finished,69252,4.4357707509881426,2024.0
MsVicki,2009/10/20,3.0,Finished,103556,4.58228855721393,5025.0
MsVicki,2009/10/01,4.0,Finished,19774,4.275415896487985,1082.0
MsVicki,2009/09/06,3.0,Finished,38239,4.642857142857143,14.0
MsVicki,2009/09/01,4.0,Finished,192,4.391830559757943,1983.0
MsVicki,2009/08/18,3.0,Finished,118276,4.365030674846626,326.0
MsVicki,2009/08/01,4.0,Finished,103556,4.58228855721393,5025.0
MsVicki,2009/07/20,4.0,Finished,557981,4.445229681978798,283.0
MsVicki,2009/06/27,4.0,Finished,103556,4.58228855721393,5025.0
MsVicki,2009/06/07,4.0,Finished,2521,4.205387205387205,297.0
MsVicki,2009/05/25,4.0,Finished,3851,4.006756756756757,148.0
MsVicki,2009/05/13,2.0,Finished,5162,3.6363636363636362,22.0
MsVicki,2009/05/01,4.0,Finished,9506,4.4260768335273575,859.0
MsVicki,2009/04/30,4.0,Finished,10131,4.228571428571429,105.0
MsVicki,2009/04/01,4.0,Finished,70659,4.479289940828402,1521.0
MsVicki,2009/04/01,3.0,Finished,68527,4.363005997001499,5336.0
MsVicki,2009/02/24,3.0,Finished,2024,4.2534246575342465,146.0
MsVicki,2009/02/01,3.0,Finished,5336,4.289795918367347,490.0
MsVicki,2009/01/23,4.0,Finished,55271,4.387413604947254,2749.0
MsVicki,2009/01/18,4.0,Finished,81974,4.257352941176471,272.0
MsVicki,2009/01/17,4.0,Finished,55271,4.387413604947254,2749.0
MsVicki,2009/01/06,4.0,Finished,55271,4.387413604947254,2749.0
MsVicki,,4.0,Finished,638386,4.590361445783133,83.0
MsVicki,,4.0,Finished,55271,4.387413604947254,2749.0
MsVicki,,4.0,Finished,84280,4.294117647058823,204.0
MsVicki,,4.0,Finished,1742,4.634118541033435,5264.0
MsVicki,,4.0,Finished,16220,3.8181818181818183,22.0
MsVicki,,4.0,Finished,20356,4.167630057803469,692.0
MsVicki,,4.0,Finished,282,4.10752688172043,279.0
MsVicki,,4.0,Finished,84280,4.294117647058823,204.0
MsVicki,,4.0,Finished,586617,0.0,
MsVicki,,3.0,Finished,924996,4.817857142857143,280.0
MsVicki,,3.0,Finished,819232,4.900497512437811,402.0
MsVicki,,3.0,Finished,442576,4.488372093023256,43.0
MsVicki,,3.0,Finished,18527,3.7142857142857144,14.0
MsVicki,,2.0,Finished,125955,4.36,300.0
MsVicki,,,Finished,850359,0.0,
BMDC88,2015/01/23,4.0,Finished,528233,4.716981132075472,53.0
belindaharrisreid,2012/09/01,,Finished,491809,4.5,12.0
belindaharrisreid,2012/06/20,,Finished,360717,4.5,4.0
belindaharrisreid,2011/04/10,,Finished,245199,4.333333333333333,3.0
belindaharrisreid,2011/02/01,,Finished,493623,4.384615384615385,13.0
belindaharrisreid,2011/01/01,,Finished,304862,0.0,
belindaharrisreid,,4.0,Finished,231667,0.0,
belindaharrisreid,,4.0,Finished,231458,4.222222222222222,9.0
belindaharrisreid,,4.0,Finished,493688,4.875,8.0
belindaharrisreid,,4.0,Finished,659318,0.0,
belindaharrisreid,,,Finished,231458,4.222222222222222,9.0
belindaharrisreid,,,Finished,231518,4.6923076923076925,13.0
belindaharrisreid,,,Finished,231624,0.0,
belindaharrisreid,,,Finished,265089,4.375,8.0
belindaharrisreid,,,Finished,231987,5.0,4.0
belindaharrisreid,,,Finished,103556,4.58228855721393,5025.0
belindaharrisreid,,,Finished,257985,4.4,5.0
LittleSunbeams,2012/04/09,4.0,Finished,31030,4.62962962962963,27.0
Shinala,2021/06/27,,Finished,1138388,4.888888888888889,9.0
Shinala,2021/05/26,,Finished,861249,4.0,3.0
Shinala,2021/05/15,,Finished,742301,4.839506172839506,405.0
Shinala,2021/04/10,,Finished,1127888,0.0,
Shinala,2021/02/28,,Finished,1084098,5.0,3.0
Shinala,2021/02/24,4.0,Finished,1121322,0.0,
Shinala,2021/02/07,,Finished,1081769,4.920529801324503,604.0
Shinala,2021/01/09,,Finished,994169,0.0,
Shinala,2020/12/01,,Finished,918856,4.956521739130435,23.0
Shinala,2020/11/27,,Finished,1065582,4.821428571428571,56.0
Shinala,2020/11/27,,Finished,1048733,4.863905325443787,169.0
Shinala,2020/11/09,,Finished,1067620,4.877739331026528,1734.0
Shinala,2020/11/03,,Finished,792879,4.7592592592592595,108.0
Shinala,2020/10/08,,Finished,1058183,4.767857142857143,224.0
Shinala,2020/08/21,,Finished,1048755,4.916666666666667,576.0
Shinala,2020/08/12,,Finished,1001029,4.8,5.0
Shinala,2020/07/25,,Finished,1041278,4.333333333333333,9.0
Shinala,2020/06/21,,Finished,915347,4.896551724137931,29.0
Shinala,2020/06/11,,Finished,1044097,0.0,
Shinala,2020/05/10,,Finished,1034019,4.6,5.0
Shinala,2020/05/02,,Finished,1037596,5.0,4.0
Shinala,2020/04/10,,Finished,1020039,4.644927536231884,276.0
Shinala,2020/03/25,,Finished,1014660,4.220858895705521,326.0
Shinala,2020/03/14,,Finished,996317,4.879765395894428,341.0
Shinala,2020/01/25,,Finished,969514,4.790697674418604,430.0
Shinala,2020/01/06,,Finished,771429,4.648148148148148,54.0
Shinala,2019/11/09,,Finished,971044,4.6,5.0
Shinala,2019/10/25,,Finished,961189,5.0,5.0
Shinala,2019/09/16,,Finished,967833,0.0,
Shinala,2019/08/30,,Finished,961658,5.0,5.0
Shinala,2019/07/11,,Finished,942950,4.714285714285714,7.0
Shinala,2019/03/18,,Finished,875628,4.625,16.0
Shinala,2018/11/25,,Finished,838230,5.0,5.0
Shinala,2018/11/11,,Finished,879139,0.0,
Shinala,2018/09/25,,Finished,866745,5.0,4.0
Shinala,2018/08/26,,Finished,833904,4.909090909090909,11.0
Shinala,,,Finished,1009293,4.609375,512.0
Shinala,,,Finished,507858,0.0,
Shinala,,,Finished,862997,3.2,10.0
Shinala,,,Finished,869060,4.926315789473684,190.0
Shinala,,,Finished,915350,4.791666666666667,72.0
Shinala,,,Finished,443533,4.747985059956752,5087.0
Camafla,2021/04/21,4.0,Finished,1085110,4.923076923076923,13.0
Camafla,2021/04/05,4.0,Finished,1031051,4.8,25.0
Camafla,2021/02/25,4.0,Finished,1062980,4.888888888888889,9.0
Camafla,2021/02/07,4.0,Finished,966378,4.8125,16.0
Camafla,2021/01/24,4.0,Finished,975385,4.833333333333333,36.0
Camafla,2021/01/01,4.0,Finished,713248,4.770462633451957,562.0
Camafla,2020/12/21,4.0,Finished,1012951,0.0,
Camafla,2020/11/28,4.0,Finished,706689,4.6521739130434785,138.0
Camafla,2020/10/16,4.0,Finished,996520,0.0,
Camafla,2020/08/26,4.0,Finished,959956,4.706989247311828,372.0
Camafla,2020/07/11,4.0,Finished,802194,4.842105263157895,38.0
Camafla,2020/06/11,4.0,Finished,944281,4.821882951653944,393.0
Camafla,2020/05/13,4.0,Finished,1023353,4.898305084745763,59.0
Camafla,2020/04/28,4.0,Finished,861747,4.776315789473684,608.0
Camafla,2020/04/16,4.0,Finished,1014715,4.925925925925926,27.0
Camafla,2020/04/04,4.0,Finished,885691,4.8354430379746836,158.0
Camafla,2020/03/27,4.0,Finished,1002355,4.787878787878788,33.0
Camafla,2020/03/17,4.0,Finished,659130,4.826086956521739,46.0
Camafla,2020/03/01,4.0,Finished,989857,4.813513513513514,370.0
Camafla,2020/02/26,4.0,Finished,1002757,4.5,6.0
Camafla,2019/12/22,4.0,Finished,894237,4.630541871921182,406.0
Camafla,2019/12/19,4.0,Finished,987217,4.874269005847953,342.0
Camafla,2019/12/15,4.0,Finished,894237,4.630541871921182,406.0
Camafla,2019/12/10,4.0,Finished,885091,4.7492163009404385,319.0
Camafla,2019/11/23,4.0,Finished,975385,4.833333333333333,36.0
Camafla,2019/11/05,4.0,Finished,840489,4.744835965978129,823.0
Camafla,2019/10/24,4.0,Finished,908450,4.845070422535211,71.0
Camafla,2019/09/22,4.0,Finished,896838,4.794117647058823,34.0
Camafla,2019/09/02,4.0,Finished,731056,4.7228260869565215,184.0
Camafla,2019/08/20,4.0,Finished,933944,4.746031746031746,63.0
Camafla,2019/07/23,,Finished,918521,4.814814814814815,27.0
Camafla,2019/06/11,,Finished,882869,4.666666666666667,12.0
Camafla,2019/05/07,,Finished,808099,4.835164835164835,182.0
Camafla,2019/04/05,,Finished,882712,4.767441860465116,43.0
Camafla,2019/03/02,,Finished,655825,4.641025641025641,39.0
Camafla,2019/02/15,,Finished,840489,4.744835965978129,823.0
Camafla,2019/01/17,,Finished,851423,4.818181818181818,22.0
Camafla,2018/12/22,,Finished,743293,4.8,5.0
Camafla,2018/11/11,,Finished,784970,4.818181818181818,11.0
Camafla,2018/10/29,,Finished,507950,4.0,24.0
Camafla,2018/04/20,,Finished,670541,4.6738609112709835,417.0
Camafla,2018/02/09,,Finished,779461,4.788321167883212,137.0
Camafla,2017/12/22,,Finished,706689,4.6521739130434785,138.0
Camafla,,4.0,Finished,804470,4.6521739130434785,46.0
Camafla,,4.0,Finished,1045581,4.947368421052632,19.0
Camafla,,4.0,Finished,1072664,4.764705882352941,17.0
planemonkey,2012/01/28,3.0,Finished,269371,4.586538461538462,104.0
HesterHare,2014/02/17,4.0,Finished,264350,4.4338624338624335,378.0
HesterHare,2014/01/09,4.0,Finished,224754,4.473384030418251,526.0
lautermaschen,2021/07/17,4.0,Finished,754847,4.766961651917404,1017.0
lautermaschen,2021/07/11,4.0,Finished,1148055,4.75,16.0
lautermaschen,2021/05/15,4.0,Finished,671311,4.758878504672897,535.0
lautermaschen,2021/04/23,4.0,Finished,671311,4.758878504672897,535.0
lautermaschen,2021/04/19,4.0,Finished,896031,4.916666666666667,156.0
lautermaschen,2021/04/05,4.0,Finished,1087901,4.818181818181818,11.0
lautermaschen,2021/03/12,4.0,Finished,943762,4.722222222222222,18.0
lautermaschen,2021/02/22,4.0,Finished,1113403,4.75,28.0
lautermaschen,2021/02/12,4.0,Finished,865227,4.731046931407942,554.0
lautermaschen,2021/01/25,4.0,Finished,1103441,4.888888888888889,9.0
lautermaschen,2021/01/16,4.0,Finished,939945,4.778325123152709,406.0
lautermaschen,2020/12/22,4.0,Finished,1087467,4.5,4.0
lautermaschen,2020/12/15,4.0,Finished,130787,4.647633993239981,8284.0
lautermaschen,2020/11/24,4.0,Finished,1063374,4.8493150684931505,73.0
lautermaschen,2020/11/22,4.0,Finished,932468,4.885135135135135,148.0
lautermaschen,2020/11/04,4.0,Finished,769336,4.459770114942529,174.0
lautermaschen,2020/11/04,4.0,Finished,522385,4.779116465863454,498.0
lautermaschen,2020/11/02,,Finished,624703,4.678571428571429,112.0
lautermaschen,2020/10/30,4.0,Finished,662165,4.56687898089172,314.0
lautermaschen,2020/10/11,4.0,Finished,1004214,0.0,
lautermaschen,2020/09/29,4.0,Finished,808552,4.811428571428571,525.0
lautermaschen,2020/09/29,,Finished,423197,4.714714714714715,333.0
lautermaschen,2020/09/13,4.0,Finished,285276,4.055555555555555,234.0
lautermaschen,2020/09/10,4.0,Finished,969007,4.7727272727272725,44.0
lautermaschen,2020/08/26,3.0,Finished,857493,4.685169842584921,1207.0
lautermaschen,2020/08/23,,Finished,1040096,4.874371859296482,199.0
lautermaschen,2020/08/22,4.0,Finished,320430,4.728971962616822,428.0
lautermaschen,2020/08/22,4.0,Finished,927307,5.0,9.0
lautermaschen,2020/08/01,4.0,Finished,925469,4.757281553398058,103.0
lautermaschen,2020/08/01,,Finished,866041,4.8,25.0
lautermaschen,2020/07/28,,Finished,1040096,4.874371859296482,199.0
lautermaschen,2020/07/03,4.0,Finished,927665,4.727050183598531,817.0
lautermaschen,2020/06/18,4.0,Finished,39080,4.396946564885496,131.0
lautermaschen,2020/06/15,4.0,Finished,578106,4.770061728395062,648.0
lautermaschen,2020/05/31,4.0,Finished,1032375,5.0,3.0
lautermaschen,2020/04/25,4.0,Finished,1014850,4.904191616766467,167.0
lautermaschen,2020/04/21,4.0,Finished,369193,4.656716417910448,201.0
lautermaschen,2020/04/20,3.0,Finished,941663,5.0,14.0
lautermaschen,2020/04/12,4.0,Finished,5615,4.639727361246349,1027.0
lautermaschen,2020/03/22,4.0,Finished,984587,4.690140845070423,284.0
lautermaschen,2020/02/06,4.0,Finished,946169,4.803571428571429,112.0
lautermaschen,2020/01/13,4.0,Finished,760196,4.791411042944786,815.0
lautermaschen,2019/12/30,4.0,Finished,999647,0.0,
lautermaschen,2019/12/28,4.0,Finished,1648,4.56390977443609,1729.0
lautermaschen,2019/12/05,4.0,Finished,373024,4.89799331103679,598.0
lautermaschen,2019/12/02,4.0,Finished,978579,4.769230769230769,26.0
lautermaschen,2019/10/28,4.0,Finished,778932,4.814225549836219,2137.0
lautermaschen,2019/10/01,4.0,Finished,854497,4.825665859564165,413.0
lautermaschen,2019/09/21,4.0,Finished,809120,4.7727272727272725,44.0
lautermaschen,2019/09/07,4.0,Finished,793284,4.796610169491525,59.0
lautermaschen,2019/09/01,4.0,Finished,921229,4.515337423312883,163.0
lautermaschen,2019/08/24,4.0,Finished,733590,4.657360406091371,394.0
lautermaschen,2019/07/31,4.0,Finished,573,4.560841261892839,7988.0
lautermaschen,2019/07/08,4.0,Finished,936955,4.923076923076923,26.0
lautermaschen,2019/07/06,4.0,Finished,848725,4.754237288135593,472.0
lautermaschen,2019/06/23,4.0,Finished,910492,4.708898944193062,1989.0
lautermaschen,2019/05/11,3.0,Finished,112344,4.388090349075975,974.0
lautermaschen,2019/05/04,4.0,Finished,746797,4.669603524229075,1816.0
lautermaschen,2019/04/17,4.0,Finished,921891,5.0,3.0
lautermaschen,2019/04/12,4.0,Finished,921891,5.0,3.0
lautermaschen,2019/04/11,4.0,Finished,894221,5.0,3.0
lautermaschen,2019/04/10,4.0,Finished,908945,4.940869565217391,575.0
lautermaschen,2019/03/29,4.0,Finished,280419,4.597347799879445,1659.0
lautermaschen,2019/03/24,4.0,Finished,873963,4.711864406779661,59.0
lautermaschen,2019/03/01,3.0,Finished,797238,4.713178294573644,387.0
lautermaschen,2019/02/06,4.0,Finished,707148,4.695652173913044,23.0
lautermaschen,2019/02/02,4.0,Finished,862938,5.0,3.0
lautermaschen,2019/01/27,4.0,Finished,884555,4.788856304985337,341.0
lautermaschen,2018/12/27,4.0,Finished,797215,4.881720430107527,186.0
lautermaschen,2018/12/24,4.0,Finished,778932,4.814225549836219,2137.0
lautermaschen,2018/11/18,2.0,Finished,761159,4.570621468926554,177.0
lautermaschen,2018/11/16,4.0,Finished,1648,4.56390977443609,1729.0
lautermaschen,2018/11/11,4.0,Finished,866041,4.8,25.0
lautermaschen,2018/10/28,4.0,Finished,716047,4.748911465892598,689.0
lautermaschen,2018/10/23,4.0,Finished,427616,4.702660406885759,1278.0
lautermaschen,2018/10/17,4.0,Finished,727847,4.810126582278481,237.0
lautermaschen,2018/09/22,3.0,Finished,749290,4.571428571428571,7.0
lautermaschen,2018/08/24,4.0,Finished,715828,4.380681818181818,352.0
lautermaschen,2018/08/15,4.0,Finished,839122,4.871007371007371,814.0
lautermaschen,2018/05/23,4.0,Finished,818556,4.855875831485587,451.0
lautermaschen,2018/05/08,4.0,Finished,435455,4.70979020979021,572.0
lautermaschen,2018/05/05,4.0,Finished,130787,4.647633993239981,8284.0
lautermaschen,2018/04/29,4.0,Finished,742300,4.759350741002117,1417.0
lautermaschen,2018/03/10,4.0,Finished,785881,4.545454545454546,22.0
lautermaschen,2018/02/09,4.0,Finished,983,4.399611398963731,1544.0
lautermaschen,2018/02/01,,Finished,709323,4.8254355400696864,2870.0
lautermaschen,2018/01/07,4.0,Finished,661399,4.718446601941747,309.0
lautermaschen,2017/12/28,4.0,Finished,516815,4.616651418115279,1093.0
lautermaschen,2017/10/27,4.0,Finished,587724,4.840193704600484,413.0
lautermaschen,2017/09/23,4.0,Finished,659785,4.800982800982801,407.0
lautermaschen,2017/09/13,3.0,Finished,769151,0.0,
lautermaschen,2017/09/07,4.0,Finished,742300,4.759350741002117,1417.0
lautermaschen,2017/08/24,4.0,Finished,701522,4.67741935483871,31.0
lautermaschen,2017/07/30,4.0,Finished,651076,4.741935483870968,62.0
lautermaschen,2017/07/20,4.0,Finished,733590,4.657360406091371,394.0
lautermaschen,2017/05/30,,Finished,591693,4.782608695652174,368.0
lautermaschen,2017/05/05,4.0,Finished,397300,4.551470588235294,136.0
lautermaschen,2017/03/13,4.0,Finished,130787,4.647633993239981,8284.0
lautermaschen,2017/02/23,4.0,Finished,552950,4.72,275.0
lautermaschen,2017/02/11,4.0,Finished,659785,4.800982800982801,407.0
lautermaschen,2017/02/02,4.0,Finished,711803,4.817460317460317,126.0
lautermaschen,2017/02/01,4.0,Finished,464893,4.635431918008785,2732.0
lautermaschen,2017/01/29,4.0,Finished,84254,4.01463963963964,888.0
lautermaschen,2017/01/01,4.0,Finished,154873,4.443150684931507,1460.0
lautermaschen,2016/12/31,4.0,Finished,83181,3.909090909090909,22.0
lautermaschen,2016/12/23,4.0,Finished,263867,4.752688172043011,186.0
lautermaschen,2016/10/31,4.0,Finished,684430,4.666666666666667,12.0
lautermaschen,2016/10/22,4.0,Finished,496025,4.643366619115549,1402.0
lautermaschen,2016/10/08,3.0,Finished,171483,3.9133858267716537,381.0
lautermaschen,2016/09/27,4.0,Finished,130787,4.647633993239981,8284.0
lautermaschen,2016/08/31,4.0,Finished,354151,4.621621621621622,259.0
lautermaschen,2016/08/16,4.0,Finished,540652,4.458333333333333,96.0
lautermaschen,2016/07/25,4.0,Finished,700970,5.0,3.0
lautermaschen,2016/07/22,4.0,Finished,601239,4.619047619047619,168.0
lautermaschen,2016/06/22,4.0,Finished,670800,0.0,
lautermaschen,2016/06/02,4.0,Finished,594331,4.5633608815427,726.0
lautermaschen,2016/05/31,4.0,Finished,89896,4.5,4.0
lautermaschen,2016/05/08,4.0,Finished,647916,4.581818181818182,165.0
lautermaschen,2016/05/04,4.0,Finished,498941,4.6525423728813555,118.0
lautermaschen,2016/04/10,4.0,Finished,636378,4.769230769230769,65.0
lautermaschen,2016/03/02,4.0,Finished,258922,4.428571428571429,28.0
lautermaschen,2016/02/11,4.0,Finished,417661,4.291666666666667,24.0
lautermaschen,2016/01/25,3.0,Finished,516200,4.468706536856746,1438.0
lautermaschen,2016/01/16,4.0,Finished,382699,4.427816901408451,568.0
lautermaschen,2015/12/29,4.0,Finished,255893,4.601190476190476,168.0
lautermaschen,2015/12/20,4.0,Finished,226359,4.615977791486737,3242.0
lautermaschen,2015/12/19,3.0,Finished,568408,4.595628415300546,183.0
lautermaschen,2015/12/18,4.0,Finished,579248,4.63063063063063,111.0
lautermaschen,2015/12/11,4.0,Finished,130787,4.647633993239981,8284.0
lautermaschen,2015/12/01,4.0,Finished,566285,4.786583555951321,3369.0
lautermaschen,2015/12/01,4.0,Finished,568671,4.897435897435898,39.0
lautermaschen,2015/11/09,4.0,Finished,554423,4.818181818181818,88.0
lautermaschen,2015/11/03,4.0,Finished,1648,4.56390977443609,1729.0
lautermaschen,2015/10/29,4.0,Finished,1648,4.56390977443609,1729.0
lautermaschen,2015/10/25,4.0,Finished,349814,4.519957983193278,952.0
lautermaschen,2015/10/21,4.0,Finished,566285,4.786583555951321,3369.0
lautermaschen,2015/10/19,,Finished,577517,4.5813953488372094,43.0
lautermaschen,2015/09/17,,Finished,506340,4.490612244897959,2450.0
lautermaschen,2015/09/13,4.0,Finished,608697,0.0,
lautermaschen,2015/09/06,4.0,Finished,437525,4.71705069124424,2170.0
lautermaschen,2015/08/13,4.0,Finished,235514,4.197287299630086,811.0
lautermaschen,2015/07/19,4.0,Finished,1648,4.56390977443609,1729.0
lautermaschen,2015/07/17,4.0,Finished,241118,4.565217391304348,322.0
lautermaschen,2015/06/23,4.0,Finished,581786,0.0,
lautermaschen,2015/06/14,4.0,Finished,586850,0.0,
lautermaschen,2015/06/13,4.0,Finished,568671,4.897435897435898,39.0
lautermaschen,2015/04/20,4.0,Finished,346552,3.6666666666666665,3.0
lautermaschen,2015/03/28,4.0,Finished,233702,4.5375,1280.0
lautermaschen,2015/03/27,4.0,Finished,554423,4.818181818181818,88.0
lautermaschen,2015/03/25,4.0,Finished,346552,3.6666666666666665,3.0
lautermaschen,2015/03/22,4.0,Finished,346552,3.6666666666666665,3.0
lautermaschen,2015/02/25,4.0,Finished,359997,4.5656108597285066,663.0
lautermaschen,2015/02/07,4.0,Finished,554889,4.428571428571429,7.0
lautermaschen,2015/02/04,4.0,Finished,294997,3.789473684210526,19.0
lautermaschen,2015/02/01,4.0,Finished,373024,4.89799331103679,598.0
lautermaschen,2015/01/19,4.0,Finished,526239,4.115384615384615,26.0
lautermaschen,2015/01/02,4.0,Finished,154873,4.443150684931507,1460.0
lautermaschen,2014/12/31,4.0,Finished,514277,4.705882352941177,102.0
lautermaschen,2014/12/27,2.0,Finished,233702,4.5375,1280.0
lautermaschen,2014/12/17,3.0,Finished,368514,3.7058823529411766,17.0
lautermaschen,2014/12/16,3.0,Finished,371832,4.461538461538462,13.0
lautermaschen,2014/12/09,4.0,Finished,417060,4.759633027522936,1090.0
lautermaschen,2014/12/06,4.0,Finished,3665,4.418502202643172,454.0
lautermaschen,2014/12/03,4.0,Finished,124400,4.670720299345183,5345.0
lautermaschen,2014/11/28,4.0,Finished,280419,4.597347799879445,1659.0
lautermaschen,2014/11/13,4.0,Finished,367183,4.622096024780588,1937.0
lautermaschen,2014/11/04,4.0,Finished,464893,4.635431918008785,2732.0
lautermaschen,2014/11/02,4.0,Finished,367183,4.622096024780588,1937.0
lautermaschen,2014/11/02,3.0,Finished,346565,4.0,5.0
lautermaschen,2014/10/26,4.0,Finished,517713,4.75,12.0
lautermaschen,2014/10/22,4.0,Finished,244578,4.230769230769231,13.0
lautermaschen,2014/10/07,4.0,Finished,367183,4.622096024780588,1937.0
lautermaschen,2014/09/21,4.0,Finished,68527,4.363005997001499,5336.0
lautermaschen,2014/08/18,4.0,Finished,280419,4.597347799879445,1659.0
lautermaschen,2014/07/05,4.0,Finished,453370,4.333333333333333,15.0
lautermaschen,2014/06/29,4.0,Finished,484922,4.483108108108108,296.0
lautermaschen,2014/06/19,4.0,Finished,91257,4.477685441674361,3249.0
lautermaschen,2014/05/14,4.0,Finished,183915,4.6177644710578845,1002.0
lautermaschen,2014/05/01,4.0,Finished,367183,4.622096024780588,1937.0
lautermaschen,2014/04/26,4.0,Finished,130787,4.647633993239981,8284.0
lautermaschen,2014/04/23,4.0,Finished,367183,4.622096024780588,1937.0
lautermaschen,2014/01/11,3.0,Finished,37747,4.109717868338558,1914.0
lautermaschen,2013/12/15,4.0,Finished,275346,4.8,10.0
lautermaschen,2013/12/06,4.0,Finished,99945,4.65279091769158,1057.0
lautermaschen,2013/11/24,4.0,Finished,416804,4.491228070175438,114.0
lautermaschen,2013/11/19,4.0,Finished,233037,4.4,25.0
lautermaschen,2013/11/16,4.0,Finished,47584,4.453333333333333,450.0
lautermaschen,2013/11/06,4.0,Finished,177401,4.45,60.0
lautermaschen,2013/11/02,4.0,Finished,417661,4.291666666666667,24.0
lautermaschen,2013/10/09,4.0,Finished,275346,4.8,10.0
lautermaschen,2013/09/25,4.0,Finished,17503,4.418367346938775,294.0
lautermaschen,2013/09/24,4.0,Finished,8964,4.455807158509861,1369.0
lautermaschen,2013/09/22,4.0,Finished,267006,4.630769230769231,130.0
lautermaschen,2013/09/21,4.0,Finished,416804,4.491228070175438,114.0
lautermaschen,2013/09/18,4.0,Finished,233037,4.4,25.0
lautermaschen,2013/09/15,4.0,Finished,416804,4.491228070175438,114.0
lautermaschen,2013/06/09,4.0,Finished,351699,4.8,10.0
lautermaschen,2013/04/16,4.0,Finished,373448,4.325955734406438,994.0
lautermaschen,2013/04/13,4.0,Finished,368544,4.8,5.0
lautermaschen,2012/11/20,3.0,Finished,341382,4.375,16.0
lautermaschen,2012/10/09,3.0,Finished,293457,4.658536585365853,41.0
lindamade,2018/01/07,3.0,Finished,220726,4.385964912280702,57.0
lindamade,2015/05/08,4.0,Finished,193910,3.6666666666666665,9.0
lindamade,2015/01/15,4.0,Finished,386416,4.730923694779117,249.0
lindamade,2012/06/17,4.0,Finished,321527,4.62962962962963,27.0
lindamade,2011/12/21,4.0,Finished,267731,4.641025641025641,1053.0
lindamade,2010/11/10,4.0,Finished,201798,4.863636363636363,22.0
lindamade,2010/07/22,4.0,Finished,71111,4.501550387596899,1290.0
lindamade,2010/05/28,4.0,Finished,62337,4.507042253521127,71.0
lindamade,2010/04/11,4.0,Finished,263864,4.083333333333333,12.0
lindamade,2010/01/09,3.0,Finished,21590,4.421298458664175,2141.0
lindamade,2010/01/06,3.0,Finished,145621,4.4,20.0
lindamade,2009/12/20,3.0,Finished,21590,4.421298458664175,2141.0
lindamade,2009/03/15,4.0,Finished,21776,4.426934826883911,3928.0
lindamade,2009/02/01,3.0,Finished,24,3.933628318584071,452.0
lindamade,2008/12/01,4.0,Finished,20140,4.500376506024097,2656.0
